"base_experience","height","id","order","sprites","types","weight","name","bmi"
169,14,631,754,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",580,"Heatmor",414.2857142857142
179,12,630,753,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""flying""}}]",395,"Mandibuzz",329.1666666666667
169,3,632,755,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""steel""}}]",330,"Durant",1100
60,8,633,756,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""dragon""}}]",173,"Deino",216.25
290,21,638,761,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png""}","[{""slot"":1,""type"":{""name"":""steel""}},{""slot"":2,""type"":{""name"":""fighting""}}]",2500,"Cobalion",1190.4761904761906
275,16,637,760,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""fire""}}]",460,"Volcarona",287.5
72,11,636,759,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""fire""}}]",288,"Larvesta",261.8181818181818
300,18,635,758,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""dragon""}}]",1600,"Hydreigon",888.8888888888889
340,32,643,768,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png""}","[{""slot"":1,""type"":{""name"":""dragon""}},{""slot"":2,""type"":{""name"":""fire""}}]",3300,"Reshiram",1031.25
290,15,642,766,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""flying""}}]",610,"Thundurus-incarnate",406.6666666666667
340,29,644,769,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png""}","[{""slot"":1,""type"":{""name"":""dragon""}},{""slot"":2,""type"":{""name"":""electric""}}]",3450,"Zekrom",1189.6551724137933
300,15,645,770,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""flying""}}]",680,"Landorus-incarnate",453.33333333333337
290,19,639,762,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png""}","[{""slot"":1,""type"":{""name"":""rock""}},{""slot"":2,""type"":{""name"":""fighting""}}]",2600,"Terrakion",1368.421052631579
330,30,646,772,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png""}","[{""slot"":1,""type"":{""name"":""dragon""}},{""slot"":2,""type"":{""name"":""ice""}}]",3250,"Kyurem",1083.3333333333335
290,20,640,763,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""fighting""}}]",2000,"Virizion",1000
290,15,641,764,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png""}","[{""slot"":1,""type"":{""name"":""flying""}}]",630,"Tornadus-incarnate",420
270,6,648,777,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""psychic""}}]",65,"Meloetta-aria",108.33333333333334
300,15,649,779,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""steel""}}]",825,"Genesect",550
290,14,647,775,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""fighting""}}]",485,"Keldeo-ordinary",346.4285714285714
270,17,10001,515,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",608,"Deoxys-attack",357.6470588235294
270,17,10002,516,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",608,"Deoxys-defense",357.6470588235294
148,5,10004,543,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""ground""}}]",65,"Wormadam-sandy",130
270,17,10003,517,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",608,"Deoxys-speed",357.6470588235294
148,5,10005,544,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""steel""}}]",65,"Wormadam-trash",130
270,4,10006,607,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""flying""}}]",52,"Shaymin-sky",130
340,69,10007,601,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png""}","[{""slot"":1,""type"":{""name"":""ghost""}},{""slot"":2,""type"":{""name"":""dragon""}}]",6500,"Giratina-origin",942.0289855072463
182,3,10008,588,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""fire""}}]",3,"Rotom-heat",10.000000000000002
182,3,10009,589,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""water""}}]",3,"Rotom-wash",10.000000000000002
182,3,10010,590,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""ice""}}]",3,"Rotom-frost",10.000000000000002
182,3,10011,591,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""flying""}}]",3,"Rotom-fan",10.000000000000002
182,3,10012,592,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""grass""}}]",3,"Rotom-mow",10.000000000000002
147,3,10013,465,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",8,"Castform-sunny",26.666666666666668
147,3,10014,466,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",8,"Castform-rainy",26.666666666666668
147,3,10015,467,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",8,"Castform-snowy",26.666666666666668
161,10,10016,667,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",180,"Basculin-blue-striped",180
189,13,10017,674,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png""}","[{""slot"":1,""type"":{""name"":""fire""}},{""slot"":2,""type"":{""name"":""psychic""}}]",929,"Darmanitan-zen",714.6153846153846
270,6,10018,778,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""fighting""}}]",65,"Meloetta-pirouette",108.33333333333334
